ID_Subjekt,Gender,Age,Politics,Top Preferences,Education,Birthplace Info,Children Info,Important Beneficiaries,Description,Nationalitaet,Zivilstand,Gebiet,Haushaltsform,votes
50536788,man,50,moderate,"education, urban greenery, public transit and roads",highly educated,Has migration background,Unknown children status,families with children,"You are a 50-year-old man living in Rössligut in Aarau, and you are moderate politically. You live in a couple/two-person household. You are originally from Germany. You have a migration background. Your top urban project preferences are: education, urban greenery, public transit and roads. For you, issues related to families with children are very important. You are highly educated.",Deutschland,ledig,Rössligut,Paar-/Zwei-Personenhaushalt,03
122468,woman,68,right-leaning,"education, culture, health",highly educated,No migration background,Has children,None,"You are a 68-year-old woman living in Zelgli in Aarau, and you are right-leaning politically. You live in a couple/two-person household. You have children. Your top urban project preferences are: education, culture, health. You are highly educated.",Schweiz,verheiratet,Zelgli,Paar-/Zwei-Personenhaushalt,"08, 22, 32"
194786,man,39,right-leaning,"education, welfare, environmental protection",highly educated,No migration background,No children,"children, people with disabilities, elderly","You are a 39-year-old man living in Ausserfeld in Aarau, and you are right-leaning politically. You live in a single-person household. You are originally from Germany. Your top urban project preferences are: education, welfare, environmental protection. For you, issues related to children, people with disabilities, elderly are very important. You are highly educated.",Deutschland,ledig,Ausserfeld,Einzelhaushalt,"04, 17, 30"
29780,woman,60,left-leaning,"urban greenery, public space, welfare",vocationally trained,No migration background,Has children,None,"You are a 60-year-old woman living in Goldern in Aarau, and you are left-leaning politically. You live in a single-person household. You have children. Your top urban project preferences are: urban greenery, public space, welfare.",Schweiz,verwitwet,Goldern,Einzelhaushalt,"03, 04, 11, 15, 22"
143344,man,16,moderate,"education, sport, health",no response on education,No migration background,Unknown children status,"families with children, children, youth, elderly","You are a 16-year-old man living in Zelgli in Aarau, and you are moderate politically. You live in a multi-person households with children. Your top urban project preferences are: education, sport, health. For you, issues related to families with children, children, youth, elderly are very important.",Schweiz,ledig,Zelgli,Mehrpersonen-Haushalt mit Kinder,"01, 06, 30"
50528152,man,31,left-leaning,"urban greenery, environmental protection, public transit and roads",highly educated,No migration background,No children,None,"You are a 31-year-old man living in Goldern in Aarau, and you are left-leaning politically. You live in a single-person household. Your top urban project preferences are: urban greenery, environmental protection, public transit and roads. You are highly educated.",Schweiz,ledig,Goldern,Einzelhaushalt,"04, 24, 29, 32"
152141,man,36,left-leaning,"urban greenery, public space, environmental protection",highly educated,Has migration background,Has children,"families with children, children, youth, people with disabilities, elderly, poor people","You are a 36-year-old man living in Telli in Aarau, and you are left-leaning politically. You live in a multi-person households with children. You have children. You have a migration background. Your top urban project preferences are: urban greenery, public space, environmental protection. For you, issues related to families with children, children, youth, people with disabilities, elderly, poor people are very important. You are highly educated.",Schweiz,ledig,Telli,Mehrpersonen-Haushalt mit Kinder,31
20984,man,75,right-leaning,"public transit and roads, health",highly educated,No migration background,No children,"people with disabilities, elderly, poor people","You are a 75-year-old man living in Zelgli in Aarau, and you are right-leaning politically. You live in a couple/two-person household. Your top urban project preferences are: public transit and roads, health. For you, issues related to people with disabilities, elderly, poor people are very important. You are highly educated.",Schweiz,ledig,Zelgli,Paar-/Zwei-Personenhaushalt,"06, 08, 30"
195967,man,88,right-leaning,"education, welfare, environmental protection",no response on education,No migration background,No children,families with children,"You are a 88-year-old man living in Gönhard in Aarau, and you are right-leaning politically. You live in a multi-person household. Your top urban project preferences are: education, welfare, environmental protection. For you, issues related to families with children are very important.",Schweiz,verwitwet,Gönhard,Mehrpersonen-Haushalt ohne Kinder,"06, 08, 17"
1263,man,74,right-leaning,,highly educated,No migration background,Has children,None,"You are a 74-year-old man living in Zelgli in Aarau, and you are right-leaning politically. You live in a couple/two-person household. You have children. You are highly educated.",Schweiz,verheiratet,Zelgli,Paar-/Zwei-Personenhaushalt,"01, 04, 08, 21, 30, 31"
